text,label
الاعراب اشد كفرا ونفاقا.... لكي الله يا يمن الايمان والحكمه,Racism
الأمارات تغذي السيسي أشهى لحوم البقر وهو يعشي الشعب عالحمير... مش مهم بس الجيش يقمع الإخوان ويحمي حدود إسرائيل ويحاصر أهل عزه وعيال زايد مبسوطين,Verbal abuse
لو راح سعودي لاءسراءبل ايش كان سووا فيه السعوديه؟ اقسم بالله العظيم ان ايران اخطر على المسلمين من اليهود. ايش راحوا يساووا السعوديين في ايران وهي تعادي بلاد الحرمين وتدعم الارهابيبن الروافض علنا,religion_off
اعوذ بالله من الشيطان الرجيم وسيري الله ينعل لميحشم اتقاي الله فراسك وفداك الدمدومة,Verbal abuse
ان مثل الانقلابي السيسي في الأزمة الليبية كمثل من يريد أن يجعل الذئب راعيا أمينا على الغنم,not offensive
يعني حرام على السيسي حلال على ابن ثاني ؟ لانه موفر لكم وظائف في قناه الجزيره . ابي جواب ياهاتف العمله,not offensive
انت و بشار و خامنه ئی و حکام العربانی سبب خراب سوریه و تهجیر السوریین انت مولت داعش و دعمته این داعش الآن ایها الحیوان القذر حذا اوروبا افضل منک و من امثالک,religion_off
"مين قتل همداني يا اخونجي 
من دعس على المجرمين الإيرانين داعش ولكن لايقال خير بحق داعش 
لان الاخونجيين ووحكام الخليج عملاء امريكا",religion_off
شكرا للسعودية على مساعدة اليمنيين على طرد المليشيات الشيعية من اليمن ولكن لن نذرف الدموع على أعداء مرسي وأصدقاء السيسي!,religion_off
ودول قرن الشيطان فرغت اوطان من هويتها.,not offensive
اكل خرا يا ارهابي ..قطري ارهابي,religion_off
"لعنة الله عليك يا كلب ابن كلب ابن اليهودية يا فاسق  يا عبد صهيون و حفيد مردخاي!!
كل الناس تمقتكم و تكرهكم يا أل شيطان و خير دليل التعليقات.
الله ينصر عليكم العرب الاحرار المجاهدين من أبناء الحجاز.",Verbal abuse
@User.IDX حتى لاننسى تنظيم الحمدين داعم الارهاب المتطرف اصحاب الفكر الضال لزعزعة الأمن والإستقرار ف الدول وبل فعل دمرو دول مازالت تنزف وللاسف تنظيم الحمدين الاجرامي الارهابي داعم اساسي للحوثي ذيل ايران وهذا المرتزق محمدالمختار شنقط يتحدث بإسم الدين والله ,religion_off
قريبا ستجدون عكاشة والسيسي يتظاهرون مع الفلاشا ضد العنصرية من بني جلدتهم في تل أبيب,Racism
"الى عظيم قرطاج الابله مصيبتكم دائما هي انه لولا كذا لكان كذا, طيب لو لا تحالف البعث القومي مع كلاب اهل النار لما كانت هناك تحالف غربي , وهكذا فان لو  تفتح ابواب الشيطان.",Verbal abuse
كلمات كوجهكم صافي بان داكشي بغيت تبق بوحديتك اه يا وجه شيطان بغيتو قانون للمثلية تعشق بيناتكم وتزوجو  بان لبلان,Verbal abuse
لنا الساحاتُ حيث نشاءُ-واسودناجبالٌ عند كل بلاُء -وحيثُ ذهبت في ساح الوغىٰ-ترى لناعِلاجاًلمن به داءُ!,not offensive
الله عليكم يا اسود. امسحوا الأرض بجيوش الردة من خراسان إلى غرب إفريقيا,religion_off
كل المشاكل والضطرابات ساتنتهي باعدام مرسي و سينعم علماء داعش بالخزي والعار,religion_off
"سبحان الله هاد خانز وجهو بحال شيطان
هوا نت راك شبعان فيها حوا مالك تزكلها ههههه طنز العكري",Verbal abuse
يا عرص عم تشبه داعش لحزب انت شو الفرق بينك وبين حمار جحا,religion_off
ناااااري اش غتقولو لله يا الكفارة بالله  الله يعطيكم العداب ف هد شعبان  كافرات على اخر ايامكم غيتاليكم الله بالكونصير يا وجه جهنم   شيطاناااااااات,Verbal abuse
تصر اسرائيل على أن  يكون رحيل السيسي فقط إلى القبر .,not offensive
يجب الضرب بيد من حديد على ارهاب طالبان الغير انساني,religion_off
لم ينبذ احد السيسي وانما هي تخيلات واحلام قناة الجزيرة والاخوان الكارهين للسيسي ، قنوات مغرضة,not offensive
@User.IDX والله ما عندكم سالفه يا قناة الجزيرة الشيطانية سوى البحث في شؤون لا تخصكم.. من الأفضل انشغلوا بأخبار الشعب القطري المغلوب على أمره من قِبل حكومته.. ووقفوا معهم بدلاً من البحث في ما لا يعنيكم.. إنتهى.. ,Verbal abuse
بعتقد يلي كاتب التقرير ..ثقافتو صفر وململم من كل محل شوية معلومات خاطئة وعاملن تقرير .... بعتقد زبال حارتنا مثقف اكتر منو 😁😁😁 ,Verbal abuse
"يعيشون كما تعيش الكلاب ثم تموت كما يموت الكلاب.
قال رسول الله""مريح و مستراح منه"" هذا من المستراحين منهم و ان شاء الله عن قريب ""ربه"" بشار و أمثاله السيسي و بوتفليقة و أنذال صغارا أمثالهم و ما اكثرهم.",Verbal abuse
أعتقد وقد أكون جازما بأن السيسي وراء إسقاط تلك الطيارة ليكسب دعما روسيا في حربه على الشعب المصري.,not offensive
"اتحدى الجزيرة أن تقول الارهابيين هم من السنة ومذهبهم ارهابي بامتياز!
لم نسمع يوماً شيعي يقوم بتفجير نفسه وسط الابرياء كهدف عسكري ولكن السنة الارهابيين سوف ينتهون قريباً من الشرق الاوسط.",religion_off
اداك ف ربي زلات تشوهت سشلوح ممثل لاواه اظان سير محتكانت,Verbal abuse
استغفرك يا ربي واتوب اليك    أعود باللله من الشيطان الرجيم  حشومة اش هادشي  لي تانسمعو ما بقات حشمة يا ربي السلامة  حاشا تكونو مغاربة شوهتو بينا الله يهديكم الطريق المستقيم  بزاف هادشي  الله يبعد علينا هاد الوباء ويبعد اعلينا هاد العفن لي تانشوف بلوك بلوك بلوك بلوك بلوك بلوك,Verbal abuse
نعم يا مسلمين فكل ما ينقص الاستعمار الذى يتحشد بارض السوريين  ليشننون حرباعلى المسلمين باسم الارهاب هو عمليات ارهابية لينالو ا دعم شعوبهم لانقاذ العملاء وينفذه لهم هؤلاء العملاء  والجزيرة تتستر عليهم,religion_off
