  الحقيقة بتوجع يا ديما الواطية,misogyny
  يا هبلة يلي ثايرين هني مع السيد مش ضدوا  اذا انت ما بتعرفي تخلي ومخك محدود بتتهمي العالم العادية كمان,misogyny
  إنتي أكيدي من حكيك كلن يعني كلن وجعجع واحد منن,none
    اعلامية مأجورة ديما الواطيه,misogyny
      الحسين وقبله محمد عليهم السلام لم يكونوا ظلمة ولم يؤذوا أحدا لا مسلما ولا غ… :///,none
  الله يسمع منك ويقبر قلبك الهي,misogyny
    الأحرى ان تقول لها بأن تقف مع الناس والمساكين لا ان تغطي او تصمت عن الفاسدين  ديما المريضة,misogyny
  ما درست بلاغة ومنطق بس مبين من طريقة حكيك انو شهادتك متل وسيلتك الإعلامية كذب وتضليل,misogyny
  احلى واهضم مراسلة الله يحميكي :///,none
  نشالله بيقبر قلبك وعضامك حقك صرمايه,misogyny
  ديما صادق شرشوحة الناهبين الوصولية السافلة حاملة هم الشعب الجائع والفقير,misogyny
  تفه ع منظرك و شرفك و أصلك   ديما الواطية,misogyny
    يا حرام شو عاملة بحالها يمكن من خمس سنين ما شفتها كنت مفكرها كبيرة عقل تسقط عمليات البوتكس,none
  موتي يا مريضة,misogyny
  طيب كرمال مصداقيتك وبحلفك بروح وسام الحسن السيد هيك قال ؟,none
  يا خائنة ستحاسبون كلكم يا ديما ديما الواطية,misogyny
    � بفهمك اديش اعصابك فارطه طولي بالك بس يفل هيلا هو بترتاحي,none
    من بعد هالهمروجة الرب يكون بعون كفر رمان �,none
  ملفك صار عند بيت شمص يا ديما نحنا ما خصنا,none
  وكثير عليها حراك,none
    كتير الصورة معبرة� العفو العام مش يعني البراءة وعفا الله عما مضى� بعني الأحكام عليه بعدا سارية المفعول,none
  نانسي السبع بلا فتنة,none
  ان لم يكن لك حاقدين فأنت انسان فاشل  الله يقويكي يا ديما  اعلامية حرة�,none
  عم يبهدلو حالن بحالن� تحية الك ست ديما,none
  إحتراما لازم تقولي سماحة السيد حسن نصرالله ماشي وبعدين كلنا منعرف هول مين ومن وين جايين,none
  جوجو تبقي بس تنزلي تعملي مقابلات مع الناس ما تجيبيون معكي بالسيارة وتنزليهن تحاورين ع أساس هني متظ… :///,none
  قلتلك مرة المطبخ احسن لكالولد الشقي بجيب مسبات للعبة  السيد نصر الله ثقتنا,misogyny
  مش قليلة يا ام نص لسان انت للبشاعة عنوان,misogyny
  سافلة من بلادي,misogyny
  للتصحيح : السيد قال أن لا نؤيد سقوط الحكومة ,none
    تحيه وتقدير ممكن اعرف معنى كلمه الازعر؟وشكرا,none
  الأرض الي بدوسيها بتنجسيها بكلةبساطة منكرهك �,misogyny
  إعلامية  انتهازية من الزمن المنحط والرديء  تدعي الثورة والثوار   وهي تعيش في عالم الثراء و البذخ  صديقة… :///,misogyny
  شوكة بعينك يا واطية ديما الواطية,misogyny
  فشروا انتي ست الستات,none
  يمنى هول اكيد جماعه امل   وهدفون تحويل المظاهرات طائفيه   الحزب اكبر من هيك,none
  بيكونوا فكروكي شاب � ما تواخذينا,misogyny
  تاركينك تجحشي لحالك ديما الواطية ديما الداشره :///,misogyny
  والحشا عقلاتك متل الصباط كل يوم بدو دعس بالاجر,misogyny
  يييييييي ريتك اتخي  غبية والحشى غبية   يلعن مساكي مرة ثانية   وجه الغراب واك واك,misogyny
  مشتقلك يا زعرة �,misogyny
    نانسي السبع صارت على لائحة الاعلاميين الحقراء,misogyny
  عميلة متصهينة تفه,misogyny
"ديما صادق تشارك في التظاهرات بساحة النور""طرابلس تحيي جرحى النبطية اليوم""  :/// لبنان ينتفض… :///",none
    �� كل واحد عندو رأيو انا وقتا سبوها ما حكيت ولا علقت مع حدا لان بحترم آراء الكل,none
  يا هبلة هول مش سفارة هول قوة عالمية بدها تمحي عن وجه الارض معلمينك الصهاينة والامركان,misogyny
  ما سمعتي المفتي مش دريان قال السنيورة خط احمر,none
  برافووووو عم تحرضي عالجيش مشالله شو فهماني وواعيي بس تفه,misogyny
  شو عمبصير معك ما في حرف ظابط على التاني,none
    هي حالك لتتعرفي على معلمتك الجديدة يا كركمة�� :///,misogyny
  لو بتسمعينا سكوتك يا إم نصف لسان بعد ناقصنا هيك بضاعة عتلانة هم النازحين,misogyny
    للعهر عنوان ديما الواطية,misogyny
  وح تضلي ديما الواطية,misogyny
  والله لنكيف ما كنا عارفين������,none
  حلو كتير عم تسبي عالهوا، مستواكي زباله,misogyny
  توقعي بسكتة قلبية وما حدا يلمك,misogyny
     طرابلس تتنفض وتنفض عنها وسخ السياسة  هذه المدينة  إلا أنه يعاني من الفقر والحرمان والتشويه لكن هذه الساحة أظه…,none
    قوية وعليكم السلام عزيزتي ❤️,none
    وفعلا  مأسات لبنان ومشاكله كله بسبب حزب الله   عامل دولة داخل الدولة   الله  يخزيه,none
  روحي نقبري عل القضاء طالبي يا ساقطه,misogyny
  بدهن يقضوا على هذه الثوره لانها اذا نجحت وسوف تنجح سوف تقضي على الكثير من المقدسات,none
  يلعن ابو الصدق تبعك فاجرة و مأجورة انتو الإعلاميين المأجورين ما بتفرقوا عن السياسيين بتكملوا بعضكن ى,misogyny
  يا ديما اتركيهم، بالنهاية هني متلنا مقهورين وجوعانين   ونحنا منضل شعب واحد  اذا ربحنا ربحوا واذا خسرنا اكلوا هوا معنا,none
  تفه عليها من بين المراسلين عيب عنجد,misogyny
    صح قال العهد  وترك موضوع الحكومة للحريري,none
           :) بدكن فت خبز كتييييييييير,none
  نزلي أنت يا شنتيرة,misogyny
  بدي اسألك يا جهبذة،افترضنا بس عم تاكلوا بطاطا وعدس ولبنة وانسي الدجاج والهريسة  ما هول لحالن اذا واحد ب… :///,none
  تابعيعملك رائع,none
  مابتشوفي ابعد  من انفك يا شرشوحة,misogyny
  اذا معكن مصاري هلأد لشو عم تنتفضو وتشكو وتنعو   انو معكن مليون دولار حق شماسي بس,none
   بس لانها حيادية و قلبها ع وطنها و لان ما بهمها ولا زعيم  اصلا كل يلي طلعوا ()  ضدها لم و لن يكونوا مثلها كلنا ديما…,none
  هل ضربك الطرش والحول رجعي سمعي شو قال يا هبلا,misogyny
    اعطينا دليلك الحسي ان الوزير باسيل هو من ضغط انت تبثين فتنة و لا اعلم تاريخك لكن ما قرأته م… :///,none
  ما تريدي على حدا انتي قصدك انوا ما يضل طوائف ديما حبيبة قلبي,none
  يعني لو حضرتيك من الشعب كنتي شريفة  خلص ما بدنا اياكي بالشعب خليكي بلا شرف يا ديما الواطية,misogyny
  العمى بهبلتك ولووووو,misogyny
  يا الله شو قادمية شو هالمبادرة فشرتي تشوهي سمعت لجنوب يا واطية  ديما الواطية   تفه,misogyny
  بس ما خبرتينا عند ايا قضاءالقضاء الفاسد او القضاء المسيسما تحلمي كتير كمان نحن عنا دعاوي كتير بحقكم وبحق كل اعلامي فاسد,none
  عم تتضامنوا مع زملاءكم اللي عم يتعرضوا للإهانات من ابطال الثورة؟ شوفوا مراسلي ال  شو عم يصير معهم… :///,none
  ما منعرف شو يعني ما منعرف مين انتو ومين مفكرة حالك بس بدي قلك انتي الحلقة الاضعف وما تهددي هيدا الي بعد ناقص الفوازية تهدد,misogyny
  ديما الوطيه تفو,misogyny
