text,label
الصوره اعلاه وبدعم دول مجلس الخليج يترعرع سرطان الامه,not racism
استحي صعلوك قليل شرف انصحك تتعلم اللغه العربيه وتترك العبريه فقط لتحسن من فهمك غبي,Racism
ساعه الجنرال السيسي اوميغا دي تباع 137 حبه رز في مزاد اقيم حي خان الخليلي بينما بلغت نسبه الاقبال المزاد 21 7,not racism
ضيفك العربي يبدو انه ضعيف جدا وله اضافه يبدو لي انه بعيد جدا كلمه اسلام كلمه السوريون اللاجءون بقاع العالم فكره يصب مصلحه العرب المسلمون,not racism
كسم مصر قطر حفتر هيشرمكم فعلا لم اقل انتكون لقمه ياشواذ نهياتكم قريبا,Racism
انا كنت شايف وقتها انه جلاله سيدنا ممكن يدعشن حاله وميحكيش انه الجندي الامريكي مستفز,not racism
الازدراء تافوز الثور يقول شخصا يفعل شيئا مهينا لك فانت مجنون,not racism
وانت ياحمار لازم كمان انك تعرف انت ومعلمك علي الهبيله انو صرمايت لصغير بيت الحريري ابتسوي رقبتكون افهمت برجع بعيد سدو لنيعك ياحقير,not racism
الاهمال الحوثي مرتزقه الاعلام السعودي وقوافل الاعانات من السعوديه والامارات مدار الساعه اعمي بصيرتكم الحقد السعوديه والامارات تقولوا الحقيقه,Racism
ستريب على تصويتهم الاعوج ولن سيقودون الاسد الصهيونيللمحاكم الجنايات الدوليه سيدينونه ولان حاميحدود الصهاينه والثوره ستقوده للمحاكمه ورغم مجلس الامن الاستعماري,not racism
انت انت وان كنت عمامه ترتدي فما انت الا الا لزعيمك السياسي تعبدي فما انت الا حقير يطعمه الزعيم الفاسدي,not racism
تعتقد دائما بان اهل السنه يحتكرون المعاناه العالميه فانت مختل عقليا واناني بامتياز,Racism
وطلبه اللجوء اللجوء السياسي فرنسا والمانيا ولم لا يطلبه السعوديه لانه يعلم ان الكافر ارحم المنافق وخاصه اذا المنافق الاعراب,Racism
دوله فالعاده السريه شعب دوله ف ديال الكبت التكفات,Racism
زلمه كميه القرف باخبار جبهه الخرا وفتح الشوءسمو بيقرفوا حسو حالهم اديش حمير وعرب ومتخلفين القرون الوسطيه وانو خربو عحالهم وعغيرهم,Racism
السعوديه اطهر من تراب ارض واحقر شعب,Racism
روح وجهي ، ولاك وهابي نجس ، يلا حقك بلوك تفه,not racism
صحيح يا نعال انتم يولي الله عليكم دحلان الزفت الي عزمي قذاره,not racism
وقال نتنياهو يذكر بالاسم دوله مثل ( اسراءيل اتصال دول عربيه بشان ايران العربان,Racism
شعوبكم مرتزقه يحل المال تركضون وراءه على حساب شرفكم,Racism
السعوديه اطهر من ارض وشعب واحقر شعب,Racism
دوله عربيه تعلن بناء اكبر معبد هندوسي راحه الهنود بينما عربا ومسلمين لا ترضي تستقبل منهم لاجيء فعلا اسلام اخر الزمان,Racism
والله في السعوديه عندما تخزن تتشبت بالقشه خوفا الغرق وعندما تغرق تكون اهميه وبالتالي يسال عنها احد,not racism
لماذا تخجل او تستعمل التقيه جنسيتك انتماءك لايران انت لست ايراني لان لغتك غير العربيه ركيكه تعليقك,Racism
ايراني الاصل عتب اتريدون شاكلته تقبيل يده على راس اسماعيل هنيه مثلا,Racism
مبروك السعوديه و اشباه العرب والمسلمين بعوده دوله اليمن الجنوبي,Racism
انت بوق ايراني صهيوني مجوسي رخيص الثمن سعرك كلفول السوداني,Racism
كلمتين تعقيبا جمله واحدة حرب اهليه وانا هنا اخاطب اخوتي المسلمين فقط اما المرتدين وكفارعربان والصحوات والعلمانيه ووو قول اللفظ الصحيح حرب,Racism
الازدراء تافوز : الثور يقول شخصا يفعل مهينا لك فانت مجنون,not racism
تقولون حرب الاف قتلوا المملكه العربيه السعودية السعوديه حلفاءه الدواعش النصره انتم سندتم,not racism
شوف جالس جنبه ويدعي انه الذي سيحارب الاسد الصهيوني بالقضاء تنظيم تدعمه امريكا وصنع لاجله,not racism
الغه العربيه لا تصلح الا لغسل العقول بافكار شيطانيه ارهابيه,Racism
بستين جهنم شاء الله الله مابيضل الا كلب علوي ابن متعه,Racism
لعنه الله تعالى على روحو الطاهره ناصعه البياض,not racism
وبهذا تكون المجر انضمت الي دول الخليج العربي وقامت بغلق الحدود وجوه النساء السوريات والسوريين العذبين الارض,not racism
ارحمك عرص خول تميم قنوات قطر الشاذه امثالها خيانه الشعوب العربيه و الاسلاميه الافريقيه و اعلاميون شواذهما هعدم الخونه بامري,Racism
ربي معهم مساكين والله مسكين ولديها بقاو فيا حالتهم تبكي اله الله يقول المثل كدا الفقر ان يكونا كفرا الفقر مكانتش هديك البنت غادي تمشي تخدم لحرام راه الضروف صعيبه تخلي الانسان يخرج الطريق ربي يستر ويستره ويستر الجميع احبسو البرطاج راه حرام عليكم وعيب الله تعالي يقول لينا استرو الارض يستركم السماء,not racism
رحمه الله ولا ننسى قتله اسيادك البوق الكبير,not racism
يومكم جاي روافض قرامطه السنه والشيعه وانتم كلكم العمله كفار فرق بينكم وسياتي عليكم يوم ينتقم الاسلام اله اكير,Racism
اكبر متخلف عرفتو هو الدوله اللبنانيه انت هيك عم تحرق دين العيش المشترك انت عنصري ولك اني كنت ايد الرءيس,Racism
