id,text,Majority_Label,label
12187,اذا اردت حقاً القضاء على هذا التنيظم الارهابي فعليك بقطر و تركيا,1.0,religion_off
12237,مؤسف أن یکون في الجزیرة من یساند داعش و یروج لها. لو داعش قضت علی کل أنظمة الخلیج سببها المباشر هو الجزیرة. الموقف مأساوي و محزن.,1.0,religion_off
12252,تقرير شيطاني,1.0,Verbal abuse
12293,ولما لا تحطى كاريكاتير الغرب عن داعش يا جزيرة,1.0,religion_off
12329,وكاننا مساكين حمقى مغفلين لا نعرف ماذا يطبخون لنا وماذا يجب علينا ان ناكل ومتى نتبرز هل في تواليت لورنس العرب ام في مرحاض سايكس بيكو انة داعش صناعة انجلوامريكية ولا عزاء لامة الاسلام سنة و شيعة,1.0,religion_off
12348,لعنة الشعب السوري ولعنة الارامل والبتامى والثكالى تلاحق الارهابببن الكوكتيل القتلة وهكذا سيواصلون ذبح بعضهم بعضا حتى يقضى الله امرا كان مفعولا,1.0,religion_off
12369,اللهم اجعل كيد أيران وحزب الشيطان في نحورهم ونحر حزب العبث,1.0,Verbal abuse
12430,انتم قنا كاذبة ولا يتابعكم الا داعش وذيولها,1.0,religion_off
12440,@User.IDX تكون محبشين الكذب كده والتميثل محبوك صح بس ركزوا عشان خرفانكم ولاقولكم هما كده كده خرفان بيصدقوا اي حاجة ماتتعبوش نفسكم قوي. ياارهابيين ,1.0,religion_off
12470,كفى تباكيا، المسجد معروف بٱنه كان مقرا للمتعاطفين مع داعش والمتطرفين و الافعال المشبوهه فآخر ما نحتاجه هو مزيد من التطرف,1.0,religion_off
12480,الله ينعل الشيطان ناس مشمءزة  الله يعفو ويتوب,1.0,Verbal abuse
12486,فليعلن ملك البحرين قبوله لوءاي من اهل الزبداني وشوفوا كيف توقف ايران وزب شيطانها تهجير اهلها,1.0,Verbal abuse
12527,اكبر خطأ يسقطون فيه المراهقات هو حين بعد التعرف و التواصل يسيطر عليها شيطان الإنس طالبا منها المستحيل و مع أن المراهقة تخشى هجرته لها تلبي طلباته غير واعية و بدون تفكير عن عواقبها.,1.0,Misogyny
12550,"والقران فيه شفاء لكل ذاء والصلاة على النبي اقدر اكون عندها وسواس ولا جن ديها  تدير الرقية والله اشافيها ويلا خلقها الله بذهاز تناسلي لتحت او لفوق راجل العلاج عند الله اما بنادم مافيدو والو
او ميما قلتي لحرام راه تايخرج علا مولاه او تايولي عليه اويهدو او يهبطو لتحت الله استر او هادشي مقدر او مكتوب على بنتك ولا ولدك غير الله نهانا على لخرام او لمنكر وريبة والفخشاء وتباع الشيطان والكفر والمعصية او منغير لحلال مانديروش",1.0,not offensive
12585,@User.IDX انا ما شفت اسم محمد بن زايد ولا محمد بن سلمان الي هم اصل الارهاب ,1.0,
12631,"انتو ليش طائفين؟ منو يقول هذا سني؟ هذا داعشي 
والي يحجي على الحشد الشعبي الشريف
خلي يروح يقاتل عن عرضه وارضه الي سلمه لداعش؟",1.0,religion_off
12635,"""علي أساس إن مايسمه بـ""""المنطقة العربية"""" لايوجد بها سكان أصليين وأقلييات؟؟؟!!! حتي تفرض عليهم اللغة العربية جبرآ وقصرآ !!! أين الأكراد والآرامييين والامازيغ والتبو والنوبيين و الولوف والهوسا والارمن والتركمان و...إلخ من حقوقهم اللغوية والثقافية ؟؟؟ سحقآ لكم ولعنصريتكم ... حسبنا الله ونعم الوكيل إليه المشتكي وإليه المصير ... """,1.0,Racism
12638,هبه مو اسرائيل جريئة لا حبيبي بس العراقيين عملاء ,1.0,not offensive
12639,@User.IDX السيسي يعاني من مرض عضال نادر يشوش على مجاله المغناطيسي العصبي وقت ما يمسك المايكرفون فبيعمل لطشة كهربائية بتفرتك ام الدماغ فبتصير حجات غريبة مع انهيار في الاواصل والمواصل والعلاقات المرتبطة وفي النهاية بتلاقي كلام مبعثر وافكار داهية ملهاش تفسير,1.0,not offensive
12640,ياربي بغيت هاد كورونا متخرج من لمغرب حتى دي معها گاع هاد زوامل لقبر  ياربي,1.0,Verbal abuse
12641,سير الله اعطيك غبارت الشقف تفو,1.0,Verbal abuse
12642,"لاحول ولاقوة الا بالله, فهمونا مين المغتصب الظالم الاكراد او الدواعش ؟؟؟؟؟ ",1.0,not offensive
12643,اللهم قوي داعش ؛ حتى تعود الثعابين لجحورها !,1.0,religion_off
12644,بقات فيا بزاف حتى واحد ميعيراها دنيا دوارة معرف لواحد اشنو يجيه.  باينة فيها بنت دارهم تزرفات,1.0,not offensive
12645,مع هاد المنكر ماشي في دجي كرونة دجي تا خوزنة تفو,1.0,not offensive
12646,العفن,1.0,Verbal abuse
12647,سير.الله.يعطيك.شمصبة.علا.مت.سعى.قربات.ءنا.لله.وءليه.راجعون,1.0,Verbal abuse
12648,كان على الاتراك اعطاء السيستاني مبلغ من المال كما فعلت امريكا (200 مليون دولار -مذكرات رمسفيلد) عندما احتلت العراق. فلا يجوز للاتراك ابدا ان يدنسوا شرف الحكومة الصفوية دون دفع مبلغ مناسب!,1.0,not offensive
12649,"تحويتي دوشتي بالصحة ,,نوضي من التقحبين",1.0,Verbal abuse
12650,انا اقسم بالله حتى حشمت نرد عليك اش غادي نقول ليك الله ينعل لي ميحشم انا رآه رفعتي ليا ضغط حسبي الله ونعم الوكيل إلى اختاريتي هد الشي راك طيحت الدل على رجال,1.0,not offensive
12651,والله نستغرب كيف العربان يسمحون لهذا النجس المجرم أن يطأ تربة بلاد الإسلام!,1.0,Verbal abuse
12652,الله يرزق أمك جنة الفردوس و يعطيها كل ما تتمنى لما تأبونا عندي فالقناة,1.0,not offensive
12653,تفو.فين.الدولة.المغربية.تشوف.كارتة,1.0,Verbal abuse
12654,حسبي الله ونعم الوكيل... لكم كان خجلتوا والله لوما انتم عوائل الدواعش نفسهم من لحاياكم القذرة ونسائكم الحقودات... شوكة بعينكم الحشد والجيش وان شاء الله الى جهنم وكل عراقي بيكم هو خزي على الوطن ,1.0,Verbal abuse
12655,ههههه وينو علي بنت انا رجل عليك 😂😂😂😂😂😂😂😂مني شتك عرفت انا رجل مشي بنت😂😂😂😂😂,1.0,not offensive
12656,نيكولاس انت ما تكمشك داعش بس على اسمك قطع راس او فينك تعمل هيكداعشي:ماهذا الاسم يا هولام نيكولاس:هذا اسم احد الصحابة داعشي :وما اسم والد هذه الصاحبي نيكولاس:ناتاشا الداعشي وهو منبهر نعم نعم انه فعلا صحابي وانه صحابي جليل و راوي عن رسول احديث كثيرة خذه واطعمه والبسه و اعطه سلاح ان قلب نيكولاس عامر بالايمان ,1.0,religion_off
